date ,time ,S60,S124,S1816,S60f,S1816f
24/03/2013,8:30 am,5.2004113,2.7972436,6.9261107,1182,1548
24/03/2013,9:00 am,7.7388477,3.890408,10.177776,1784,2308
24/03/2013,9:30 am,9.022242,4.4000225,11.262223,2054,2530
24/03/2013,10:00 am,12.258431,5.3497086,13.083333,2792,3010
24/03/2013,10:30 am,12.704642,6.3661256,13.633332,2918,3120
24/03/2013,11:00 am,13.944873,7.0395107,16.871109,3128,3774
24/03/2013,11:30 am,13.647644,7.3826876,15.941667,3118,3598
24/03/2013,Noon,15.246921,7.7761445,19.476112,3476,4370
24/03/2013,12:30 pm,16.134132,9.28348,21.58,3560,4700
24/03/2013,1:00 pm,18.091175,9.860139,21.961113,3998,4746
24/03/2013,1:30 pm,16.055998,9.85975,22.17389,3604,4788
24/03/2013,2:00 pm,17.502764,9.894954,21.486113,3872,4734
24/03/2013,2:30 pm,16.904236,10.74915,23.116669,3722,5026
24/03/2013,3:00 pm,16.19011,11.512403,22.473331,3584,4842
24/03/2013,3:30 pm,15.180049,10.573445,20.956667,3448,4614
24/03/2013,4:00 pm,17.029852,11.101488,21.283888,3772,4664
24/03/2013,4:30 pm,15.703632,11.502256,20.784449,3520,4532
24/03/2013,5:00 pm,17.170006,9.977846,18.847218,3830,4168
24/03/2013,5:30 pm,16.284344,10.490412,19.615559,3680,4328
24/03/2013,6:00 pm,15.316984,9.927415,18.374445,3420,4094
24/03/2013,6:30 pm,13.478178,8.283611,18.087778,3022,3950
24/03/2013,7:00 pm,13.339238,7.6558685,17.165556,2954,3746
24/03/2013,7:30 pm,11.862442,8.29056,15.788335,2648,3450
24/03/2013,8:00 pm,11.101073,7.9633417,14.593888,2446,3214
24/03/2013,8:30 pm,10.910463,7.6530285,14.256113,2402,3062
24/03/2013,9:00 pm,10.106013,6.564807,14.549442,2252,3128
24/03/2013,9:30 pm,9.195301,6.336532,11.8927765,2042,2616
24/03/2013,10:00 pm,7.439867,5.081248,9.846666,1648,2168
24/03/2013,10:30 pm,6.6232085,4.733778,8.626112,1452,1876
24/03/2013,11:00 pm,5.752917,3.9219604,7.406111,1244,1626
24/03/2013,11:30 pm,4.5933475,3.914422,6.398889,1004,1396
24/03/2013,Midnight,3.5530484,3.3610804,8.576111,758,1938
25/03/2013,12:30 am,2.794063,4.0746236,6.7122216,588,1482
25/03/2013,1:00 am,2.1880784,2.1477478,3.7238886,476,774
25/03/2013,1:30 am,1.669199,1.3692945,2.5494447,366,560
25/03/2013,2:00 am,1.2903682,1.1514403,2.2616668,274,468
25/03/2013,2:30 am,1.3361454,1.1257291,1.9972222,258,440
25/03/2013,3:00 am,0.9187046,0.99197483,1.871111,192,390
25/03/2013,3:30 am,1.1134689,0.94724786,1.8883334,202,384
25/03/2013,4:00 am,1.4492214,1.5347774,1.8694443,252,366
25/03/2013,4:30 am,1.5874538,1.2435348,2.0583334,314,426
25/03/2013,5:00 am,2.6394465,1.3604934,3.1838892,536,630
25/03/2013,5:30 am,4.65049,2.334241,5.345,988,1094
25/03/2013,6:00 am,10.184825,4.34772,8.7300005,2226,1880
25/03/2013,6:30 am,14.429307,5.432907,13.673334,3032,2808
25/03/2013,7:00 am,23.400621,7.619522,20.437223,4658,4084
25/03/2013,7:30 am,28.680338,8.727349,23.673334,5500,4794
25/03/2013,8:00 am,64.03804,9.111996,30.6,4534,6048
25/03/2013,8:30 am,58.214836,7.6493917,26.856672,4592,5330
25/03/2013,9:00 am,44.10425,7.7419972,24.33611,5054,4802
25/03/2013,9:30 am,20.059486,7.696291,21.826115,4138,4346
25/03/2013,10:00 am,20.863373,7.8856344,21.191107,4126,4232
25/03/2013,10:30 am,16.147533,7.924879,19.37,3272,3836
25/03/2013,11:00 am,17.030237,7.5872316,20.90167,3424,4156
25/03/2013,11:30 am,16.897474,8.119363,20.876112,3404,4140
25/03/2013,Noon,16.783802,8.407399,22.081114,3398,4434
25/03/2013,12:30 pm,15.423474,9.220898,22.345554,3260,4406
25/03/2013,1:00 pm,17.475271,9.531378,23.55389,3516,4654
25/03/2013,1:30 pm,18.224012,9.827167,22.21111,3520,4460
25/03/2013,2:00 pm,17.47941,10.427382,24.358335,3508,4748
25/03/2013,2:30 pm,18.190138,12.768488,26.325558,3706,5254
25/03/2013,3:00 pm,19.512186,13.113096,28.567219,3958,5848
25/03/2013,3:30 pm,18.973822,14.725535,31.869999,3908,6360
25/03/2013,4:00 pm,20.508236,15.957887,54.859997,4194,5510
25/03/2013,4:30 pm,20.27122,16.162643,78.390015,4162,3726
25/03/2013,5:00 pm,20.524054,16.447273,69.302765,4258,4152
25/03/2013,5:30 pm,21.269722,15.528688,72.489456,4368,4774
25/03/2013,6:00 pm,19.574955,14.120203,48.868336,3734,4924
25/03/2013,6:30 pm,15.6198015,11.405934,21.823889,3364,4676
25/03/2013,7:00 pm,14.4079895,9.784121,18.933332,3066,4122
25/03/2013,7:30 pm,11.771573,8.387615,16.898888,2600,3674
25/03/2013,8:00 pm,10.3293495,8.582629,14.883333,2266,3298
25/03/2013,8:30 pm,10.910333,7.4003277,13.982779,2336,3056
25/03/2013,9:00 pm,10.567336,7.531183,14.108889,2258,2956
25/03/2013,9:30 pm,9.842137,7.056397,13.753888,2184,2862
25/03/2013,10:00 pm,8.570058,6.574279,10.845555,1872,2202
25/03/2013,10:30 pm,7.509511,5.5908556,9.942777,1648,2048
25/03/2013,11:00 pm,6.320501,4.545428,7.8238897,1346,1660
25/03/2013,11:30 pm,4.6368947,3.807079,6.38778,974,1376
25/03/2013,Midnight,3.6791584,3.8374276,5.4288883,786,1202
26/03/2013,12:30 am,2.7850173,2.6722708,4.7405553,588,1026
26/03/2013,1:00 am,2.2760022,2.0902052,3.3361108,462,740
26/03/2013,1:30 am,1.6999094,1.3739522,3.1266675,340,628
26/03/2013,2:00 am,1.5086051,1.120623,2.8744447,282,604
26/03/2013,2:30 am,1.4076228,0.98909897,2.0327775,278,400
26/03/2013,3:00 am,1.1798478,0.9638625,2.2711112,224,432
26/03/2013,3:30 am,0.98196656,0.796847,1.5638887,184,312
26/03/2013,4:00 am,1.341805,0.96661353,2.2522223,236,394
26/03/2013,4:30 am,1.6072577,0.84275043,2.087222,308,374
26/03/2013,5:00 am,2.7399302,1.3536203,3.0872219,562,600
26/03/2013,5:30 am,5.141151,2.118155,4.866111,1030,998
26/03/2013,6:00 am,10.43086,4.4209166,8.212778,2264,1704
26/03/2013,6:30 am,14.742369,5.18987,12.244999,3142,2540
26/03/2013,7:00 am,23.724195,7.472281,19.086111,4762,3760
26/03/2013,7:30 am,30.227602,8.503931,22.604443,5672,4508
26/03/2013,8:00 am,43.115208,9.351893,29.038887,5584,5768
26/03/2013,8:30 am,37.171764,7.8663406,25.568888,5110,5192
26/03/2013,9:00 am,24.193281,7.113212,24.43,4982,4868
26/03/2013,9:30 am,21.933344,7.6981635,20.981112,4466,4262
26/03/2013,10:00 am,21.350704,7.7758436,22.199444,4322,4410
26/03/2013,10:30 am,16.415852,7.466675,20.201113,3370,3996
26/03/2013,11:00 am,17.567505,7.839856,20.520552,3572,4044
26/03/2013,11:30 am,16.089022,8.950384,21.541666,3342,4348
26/03/2013,Noon,17.065416,8.352114,22.284447,3566,4464
26/03/2013,12:30 pm,16.777704,9.227046,21.877777,3466,4442
26/03/2013,1:00 pm,17.666348,9.832404,25.269999,3696,5066
26/03/2013,1:30 pm,16.677746,10.078643,25.163336,3442,5020
26/03/2013,2:00 pm,18.369047,11.0499325,24.810556,3736,5054
26/03/2013,2:30 pm,19.388039,12.276104,27.225004,3990,5514
26/03/2013,3:00 pm,19.86131,14.329153,30.922224,4078,6142
26/03/2013,3:30 pm,20.402214,12.390522,32.682228,4086,6520
26/03/2013,4:00 pm,20.161144,14.271699,36.38834,4156,6794
26/03/2013,4:30 pm,20.494019,17.75466,40.589443,4180,6456
26/03/2013,5:00 pm,21.792244,16.82672,33.088886,4492,6246
26/03/2013,5:30 pm,21.279015,16.707193,33.68334,4342,5594
26/03/2013,6:00 pm,18.490007,14.494138,26.389997,3932,5356
26/03/2013,6:30 pm,16.463963,11.911822,25.88833,3510,5440
26/03/2013,7:00 pm,15.620472,9.44914,21.008886,3356,4560
26/03/2013,7:30 pm,13.322699,8.867541,17.836668,2912,3818
26/03/2013,8:00 pm,11.3113365,8.361487,16.74,2460,3572
26/03/2013,8:30 pm,11.859473,8.138363,15.661666,2544,3358
26/03/2013,9:00 pm,11.05496,8.058943,14.984442,2404,3232
26/03/2013,9:30 pm,11.538426,8.420187,15.049999,2552,3208
26/03/2013,10:00 pm,9.192166,7.0745106,11.891112,2044,2618
26/03/2013,10:30 pm,7.9804997,5.8060913,10.925,1780,2402
26/03/2013,11:00 pm,6.6231713,4.694699,8.455556,1412,1822
26/03/2013,11:30 pm,5.024872,4.111714,7.140001,1066,1588
26/03/2013,Midnight,3.5174289,3.7122698,6.0383344,756,1346
27/03/2013,12:30 am,2.880423,2.603259,5.0838885,600,1084
27/03/2013,1:00 am,2.4021542,1.8269535,3.7072227,494,798
27/03/2013,1:30 am,1.7136211,1.5768723,2.8961115,340,614
27/03/2013,2:00 am,1.3119315,1.4467025,3.176667,246,674
27/03/2013,2:30 am,1.1931764,1.4487959,2.3772225,224,482
27/03/2013,3:00 am,1.2173293,1.271005,2.2827785,212,482
27/03/2013,3:30 am,1.0109519,0.926442,1.7783332,190,350
27/03/2013,4:00 am,1.6009673,0.8531957,1.7961113,274,356
27/03/2013,4:30 am,1.6041075,1.0173002,2.0977776,308,386
27/03/2013,5:00 am,3.023331,1.6521381,3.2344441,600,630
27/03/2013,5:30 am,4.78746,2.3470805,5.0299997,976,1050
27/03/2013,6:00 am,10.049353,4.33311,8.849444,2210,1868
27/03/2013,6:30 am,14.035563,5.4178333,13.096667,3010,2702
27/03/2013,7:00 am,24.350351,7.435645,19.993334,4904,4038
27/03/2013,7:30 am,28.077784,7.959909,23.53222,5472,4710
27/03/2013,8:00 am,56.073242,8.737626,30.093893,4850,6074
27/03/2013,8:30 am,52.61779,7.9020967,27.209446,4698,5436
27/03/2013,9:00 am,59.000416,7.581485,26.446661,4370,5312
27/03/2013,9:30 am,33.679176,7.618808,21.368334,4470,4358
27/03/2013,10:00 am,21.606041,7.7334514,22.209446,4334,4518
27/03/2013,10:30 am,17.661034,9.246499,21.54333,3600,4310
27/03/2013,11:00 am,17.12573,8.6857815,20.20722,3600,4142
27/03/2013,11:30 am,17.35992,8.643011,22.505,3560,4484
27/03/2013,Noon,17.229048,8.531786,23.093885,3564,4610
27/03/2013,12:30 pm,16.655762,9.103179,22.59611,3430,4582
27/03/2013,1:00 pm,17.782932,10.724355,24.287573,3694,4726
27/03/2013,1:30 pm,18.51201,10.188644,24.59833,3770,4884
27/03/2013,2:00 pm,18.88593,11.23344,25.07666,3858,5060
27/03/2013,2:30 pm,19.477022,12.573792,27.24611,4002,5472
27/03/2013,3:00 pm,19.620846,12.815649,28.84556,4062,5832
27/03/2013,3:30 pm,20.02316,14.604106,41.721107,4124,5880
27/03/2013,4:00 pm,21.250647,16.159842,51.098335,4400,5490
27/03/2013,4:30 pm,21.328176,17.311514,45.809994,4344,5682
27/03/2013,5:00 pm,22.781855,16.36407,33.246113,4594,6156
27/03/2013,5:30 pm,29.817675,16.136648,32.494442,4442,5866
27/03/2013,6:00 pm,34.056866,14.450628,33.65945,4078,5796
27/03/2013,6:30 pm,18.863827,12.362588,29.213894,4024,5874
27/03/2013,7:00 pm,17.587273,11.207664,24.870003,3810,5170
27/03/2013,7:30 pm,14.552,8.925563,21.480558,3204,4602
27/03/2013,8:00 pm,11.60384,8.098541,18.829998,2542,3980
27/03/2013,8:30 pm,12.252253,9.388309,17.805002,2628,3820
27/03/2013,9:00 pm,12.266774,8.611053,17.578888,2648,3736
27/03/2013,9:30 pm,12.029281,9.132412,17.42222,2582,3728
27/03/2013,10:00 pm,9.831577,7.7075663,14.421109,2188,3116
27/03/2013,10:30 pm,8.7742,6.9573135,13.44389,1940,2972
27/03/2013,11:00 pm,6.4300833,5.5232663,11.69389,1400,2572
27/03/2013,11:30 pm,5.6826143,7.8509183,11.612781,1194,2574
27/03/2013,Midnight,4.0339794,4.954811,7.903334,846,1748
28/03/2013,12:30 am,2.9109793,3.1619081,5.6822224,588,1254
28/03/2013,1:00 am,2.5951679,2.2714689,4.0494447,502,896
28/03/2013,1:30 am,2.020968,1.7632631,3.5611115,402,756
28/03/2013,2:00 am,1.7280345,1.5258441,3.3088884,330,684
28/03/2013,2:30 am,1.6377218,1.3184044,2.6977782,306,570
28/03/2013,3:00 am,1.2653353,0.99018383,2.7055557,230,566
28/03/2013,3:30 am,1.1484112,1.0066987,2.0261111,198,420
28/03/2013,4:00 am,1.5873723,1.0075132,2.302825,310,412
28/03/2013,4:30 am,1.8884475,1.130115,2.4877775,322,458
28/03/2013,5:00 am,3.0964136,1.6586238,3.2377777,628,630
28/03/2013,5:30 am,4.588727,2.438,5.037779,956,1058
28/03/2013,6:00 am,10.120627,3.9831936,8.78,2188,1868
28/03/2013,6:30 am,14.248828,5.560258,13.131113,2996,2736
28/03/2013,7:00 am,24.986582,7.4431996,19.981663,4984,4002
28/03/2013,7:30 am,33.38802,7.9280353,24.734442,5550,4948
28/03/2013,8:00 am,61.66117,8.8698,31.052225,4430,6048
28/03/2013,8:30 am,59.575626,7.507365,27.029999,4428,5352
28/03/2013,9:00 am,60.346558,7.659949,26.686115,4432,5270
28/03/2013,9:30 am,38.42882,8.005917,22.360561,4614,4372
28/03/2013,10:00 am,20.983826,7.8828673,22.763332,4244,4536
28/03/2013,10:30 am,17.494808,8.848433,21.347229,3604,4180
28/03/2013,11:00 am,17.653742,8.297568,20.969446,3656,4138
28/03/2013,11:30 am,18.067707,8.617951,22.431667,3640,4420
28/03/2013,Noon,18.05054,8.4846325,24.155,3744,4746
28/03/2013,12:30 pm,17.556324,9.342366,25.016108,3646,4934
28/03/2013,1:00 pm,18.640284,10.562624,24.12333,3880,4936
28/03/2013,1:30 pm,18.833246,11.148511,24.993336,3808,5042
28/03/2013,2:00 pm,19.720015,11.597085,27.385555,4044,5514
28/03/2013,2:30 pm,19.795563,12.253844,28.84611,3988,5738
28/03/2013,3:00 pm,20.950256,13.590808,31.740553,4304,6298
28/03/2013,3:30 pm,21.174925,14.351473,33.083336,4310,6572
28/03/2013,4:00 pm,20.311707,15.551317,48.996113,4220,6442
28/03/2013,4:30 pm,29.81812,15.489997,68.83721,4386,5362
28/03/2013,5:00 pm,58.609783,17.5075,66.31666,4008,4574
28/03/2013,5:30 pm,66.03771,15.790607,61.51721,3348,4458
28/03/2013,6:00 pm,64.44774,14.914293,29.277224,3564,5706
28/03/2013,6:30 pm,57.077477,13.00366,26.938334,3632,5674
28/03/2013,7:00 pm,39.168785,11.162303,22.342773,3680,4788
28/03/2013,7:30 pm,14.862555,9.86715,19.162777,3292,4178
28/03/2013,8:00 pm,12.463505,9.492137,17.786673,2730,3842
28/03/2013,8:30 pm,12.727686,9.596145,18.974998,2788,4030
28/03/2013,9:00 pm,12.654973,9.144262,18.71111,2766,3946
28/03/2013,9:30 pm,13.787948,9.527291,18.716114,2962,3938
28/03/2013,10:00 pm,10.204514,8.507307,15.418888,2206,3368
28/03/2013,10:30 pm,9.283724,6.898909,12.570555,2014,2686
28/03/2013,11:00 pm,6.820152,4.8179884,9.979999,1488,2160
28/03/2013,11:30 pm,6.0893173,4.7025023,8.258333,1310,1812
28/03/2013,Midnight,4.187471,4.082467,6.9705553,914,1522
29/03/2013,12:30 am,3.1260095,3.221774,5.747223,698,1258
29/03/2013,1:00 am,2.8801978,2.796115,4.407222,554,952
29/03/2013,1:30 am,2.0800557,1.8060521,3.542222,406,746
29/03/2013,2:00 am,1.3300215,1.7507433,3.1988885,274,682
29/03/2013,2:30 am,1.6165912,1.4413866,3.3627775,320,710
29/03/2013,3:00 am,1.584179,1.3640988,2.9633334,282,612
29/03/2013,3:30 am,1.1884867,1.2545532,2.0344443,208,434
29/03/2013,4:00 am,1.6055832,0.926326,1.8694441,284,366
29/03/2013,4:30 am,1.7657189,1.155677,2.47,308,446
29/03/2013,5:00 am,2.7232835,1.2226278,2.854444,540,574
29/03/2013,5:30 am,4.393065,1.8615931,4.42,888,932
29/03/2013,6:00 am,8.309119,3.5856078,7.1683335,1816,1570
29/03/2013,6:30 am,11.642868,4.1069646,10.282224,2538,2204
29/03/2013,7:00 am,19.406343,6.234624,16.383335,4046,3366
29/03/2013,7:30 am,21.599463,6.4575286,18.735552,4466,4046
29/03/2013,8:00 am,24.894625,8.192823,24.757227,5064,5080
29/03/2013,8:30 am,22.036037,6.9829087,22.604445,4574,4640
29/03/2013,9:00 am,22.810646,7.157825,23.526667,4720,4752
29/03/2013,9:30 am,18.477869,7.494626,22.048887,3840,4452
29/03/2013,10:00 am,20.047522,7.5988393,21.85333,4052,4484
29/03/2013,10:30 am,18.492786,8.703934,23.077776,3540,4292
29/03/2013,11:00 am,19.783691,9.140313,23.632774,3890,4764
29/03/2013,11:30 am,19.508726,9.497929,26.849445,3926,5262
29/03/2013,Noon,20.475615,10.544982,27.716667,3994,5428
29/03/2013,12:30 pm,20.725746,11.27687,30.375551,4062,5956
29/03/2013,1:00 pm,24.98253,11.717114,30.259447,4308,5906
29/03/2013,1:30 pm,22.199083,11.913893,29.082777,3960,5806
29/03/2013,2:00 pm,20.45541,12.09432,29.405954,3988,5518
29/03/2013,2:30 pm,22.236082,12.7800665,31.266666,4440,6274
29/03/2013,3:00 pm,29.716719,13.759267,31.823336,4484,6382
29/03/2013,3:30 pm,34.531242,15.176147,32.525,4364,6600
29/03/2013,4:00 pm,28.266912,15.19404,44.234444,4078,6584
29/03/2013,4:30 pm,22.391691,15.470496,34.135555,4074,6356
29/03/2013,5:00 pm,23.445225,14.358276,32.81222,4240,5954
29/03/2013,5:30 pm,21.513964,13.988444,28.522776,4076,5986
29/03/2013,6:00 pm,20.236702,12.712907,25.052782,3804,5426
29/03/2013,6:30 pm,20.512869,11.376674,23.843891,3924,5096
29/03/2013,7:00 pm,18.420357,10.651842,22.636108,3908,4864
29/03/2013,7:30 pm,15.2251835,10.115298,19.24222,3358,4216
29/03/2013,8:00 pm,12.382047,8.987571,16.690556,2746,3704
29/03/2013,8:30 pm,13.446065,9.110486,17.383886,2720,3710
29/03/2013,9:00 pm,12.510235,8.093429,15.831667,2750,3326
29/03/2013,9:30 pm,12.85822,8.50494,16.203886,2792,3472
29/03/2013,10:00 pm,11.660512,8.111545,16.612225,2554,3514
29/03/2013,10:30 pm,11.445654,8.920622,16.483892,2514,3518
29/03/2013,11:00 pm,9.879626,7.0555673,12.926666,2126,2836
29/03/2013,11:30 pm,7.1610723,5.601107,9.936111,1592,2188
29/03/2013,Midnight,5.921545,4.807847,9.582221,1300,2068
30/03/2013,12:30 am,4.785891,4.020654,7.471666,1018,1658
30/03/2013,1:00 am,3.5094628,3.384925,6.2733335,786,1390
30/03/2013,1:30 am,2.955423,2.6317785,5.288333,620,1166
30/03/2013,2:00 am,2.5951438,2.5027137,4.8499994,534,1052
30/03/2013,2:30 am,2.2990346,2.335489,5.4849997,488,1182
30/03/2013,3:00 am,1.827944,1.8510993,4.3194447,414,962
30/03/2013,3:30 am,1.3988672,1.619595,3.3055558,302,724
30/03/2013,4:00 am,1.3193702,1.2826356,2.6844444,276,556
30/03/2013,4:30 am,1.272249,0.95666164,2.243889,250,460
30/03/2013,5:00 am,1.4556714,0.98496395,2.0855556,302,408
30/03/2013,5:30 am,2.0039468,1.1650306,2.6783333,374,512
30/03/2013,6:00 am,2.8532622,1.5779024,3.1216662,596,638
30/03/2013,6:30 am,3.2782485,1.6952834,4.6438885,700,990
30/03/2013,7:00 am,4.7684207,2.1832004,6.3083334,1022,1376
30/03/2013,7:30 am,4.5766873,2.4217148,6.804445,1000,1476
30/03/2013,8:00 am,7.4465513,3.8062832,9.246111,1626,2078
30/03/2013,8:30 am,7.7519407,3.6383393,10.201111,1706,2264
30/03/2013,9:00 am,11.039324,5.110059,14.3955555,2328,3158
30/03/2013,9:30 am,10.373513,4.9165807,15.60611,2266,3378
30/03/2013,10:00 am,14.018911,6.5966473,19.196115,3066,4176
30/03/2013,10:30 am,13.234252,7.020327,18.970556,2968,4178
30/03/2013,11:00 am,13.586337,8.055708,20.885555,3056,4536
30/03/2013,11:30 am,14.269919,8.735813,20.799438,3218,4576
30/03/2013,Noon,14.668292,9.077946,21.982218,3298,4886
30/03/2013,12:30 pm,15.7549,9.311886,20.769438,3460,4578
30/03/2013,1:00 pm,15.921711,10.583136,21.676113,3518,4766
30/03/2013,1:30 pm,15.25946,10.383771,21.482222,3480,4744
30/03/2013,2:00 pm,16.92573,10.314211,20.770555,3754,4656
30/03/2013,2:30 pm,16.303799,10.679198,21.54,3588,4792
30/03/2013,3:00 pm,17.061007,11.28667,22.116661,3808,4946
30/03/2013,3:30 pm,15.656849,10.802855,21.887218,3542,4872
30/03/2013,4:00 pm,16.35927,11.55028,21.941114,3664,4896
30/03/2013,4:30 pm,15.457904,11.354917,21.626108,3426,4822
30/03/2013,5:00 pm,17.438507,10.556674,20.924444,3908,4758
30/03/2013,5:30 pm,16.53263,9.905452,19.863333,3724,4464
30/03/2013,6:00 pm,15.508183,9.738608,19.634447,3496,4394
30/03/2013,6:30 pm,15.115064,9.492362,20.222223,3468,4502
30/03/2013,7:00 pm,14.776847,9.109521,19.089443,3310,4266
30/03/2013,7:30 pm,12.673883,8.952529,16.730558,2898,3714
30/03/2013,8:00 pm,12.144974,8.5375395,16.006111,2740,3582
30/03/2013,8:30 pm,11.5151825,8.015255,14.331665,2540,3246
30/03/2013,9:00 pm,11.361973,7.4202657,14.2694435,2532,3134
30/03/2013,9:30 pm,11.8372135,7.428399,13.285001,2648,2910
30/03/2013,10:00 pm,10.598728,7.7843313,14.979999,2382,3326
30/03/2013,10:30 pm,10.947574,9.947684,18.512226,2456,3936
30/03/2013,11:00 pm,9.382058,8.072669,12.049999,2102,2648
30/03/2013,11:30 pm,7.153531,5.8067317,10.878332,1636,2462
30/03/2013,Midnight,5.95534,4.948089,8.948888,1350,2042
31/03/2013,12:30 am,4.679583,3.7856402,7.0866656,1070,1644
31/03/2013,1:00 am,3.5464287,2.9787714,6.0399995,814,1360
31/03/2013,1:30 am,2.6640017,2.5556667,5.434999,612,1228
31/03/2013,2:00 am,2.4461708,2.3229973,4.291112,538,982
31/03/2013,2:30 am,2.0432,2.58754,4.9933333,454,1146
31/03/2013,3:00 am,1.6734831,1.879271,4.587778,380,1010
31/03/2013,3:30 am,1.3684579,1.3977748,3.0411108,294,664
31/03/2013,4:00 am,1.0513998,1.0643601,2.5905554,230,570
31/03/2013,4:30 am,0.91195714,0.9298957,1.8150003,202,414
31/03/2013,5:00 am,1.0230312,0.7823363,1.6122223,222,354
31/03/2013,5:30 am,0.9538882,0.78543913,1.7005557,200,376
31/03/2013,6:00 am,1.8566113,1.2938124,1.8716668,412,434
31/03/2013,6:30 am,2.215515,1.3405854,2.8961112,490,668
31/03/2013,7:00 am,3.7977443,1.4715917,3.5566666,880,856
31/03/2013,7:30 am,2.9720457,1.6776341,3.8483336,654,890
31/03/2013,8:00 am,4.46034,2.8903651,6.0433335,984,1420
31/03/2013,8:30 am,4.9543524,2.9665117,6.7011123,1152,1572
31/03/2013,9:00 am,7.0939345,3.9847143,9.078888,1632,2132
31/03/2013,9:30 am,7.8932986,4.9902277,10.582777,1858,2448
31/03/2013,10:00 am,10.942559,5.968295,13.480556,2522,3132
31/03/2013,10:30 am,13.604497,7.7346034,15.244999,3130,3494
31/03/2013,11:00 am,14.430158,8.804952,17.856665,3300,4090
31/03/2013,11:30 am,13.382422,8.911062,18.096663,3104,4096
31/03/2013,Noon,16.330563,10.611705,21.847221,3688,4898
31/03/2013,12:30 pm,17.886274,12.14343,23.699446,3902,5278
31/03/2013,1:00 pm,18.40517,13.438633,23.381664,4038,5210
31/03/2013,1:30 pm,15.077932,11.241837,21.43722,3390,4798
31/03/2013,2:00 pm,14.208406,11.057966,20.436108,3232,4582
31/03/2013,2:30 pm,14.608514,10.859615,18.412779,3278,4186
31/03/2013,3:00 pm,15.312612,10.909913,18.891668,3476,4350
31/03/2013,3:30 pm,14.429659,10.96401,18.25389,3262,4108
31/03/2013,4:00 pm,15.600709,11.311512,20.093332,3476,4460
31/03/2013,4:30 pm,16.542864,11.268332,18.997225,3626,4256
31/03/2013,5:00 pm,16.075611,10.285453,18.467222,3636,4108
31/03/2013,5:30 pm,15.317646,10.639054,17.58111,3512,3930
31/03/2013,6:00 pm,14.97169,10.15531,17.95222,3430,4040
31/03/2013,6:30 pm,15.544778,10.015057,16.910557,3532,3734
31/03/2013,7:00 pm,16.083912,9.685743,17.230555,3580,3776
31/03/2013,7:30 pm,15.715166,9.551809,16.829449,3518,3678
31/03/2013,8:00 pm,14.85542,8.821033,15.682775,3260,3480
31/03/2013,8:30 pm,13.0584345,8.547714,15.661668,2858,3338
31/03/2013,9:00 pm,12.425064,7.755928,13.786111,2690,2956
31/03/2013,9:30 pm,10.2804575,6.4457965,11.574999,2298,2608
31/03/2013,10:00 pm,8.960003,6.0916343,9.941665,1990,2198
31/03/2013,10:30 pm,6.801153,5.0060935,8.209443,1526,1822
31/03/2013,11:00 pm,5.891312,3.730313,6.756667,1288,1506
31/03/2013,11:30 pm,4.599775,3.3942595,5.5672226,1032,1268
31/03/2013,Midnight,3.5926888,2.6560676,4.703334,774,1064
01/04/2013,12:30 am,2.6049833,2.108823,3.8261106,568,846
01/04/2013,1:00 am,2.0227427,1.7037035,2.582778,434,568
01/04/2013,1:30 am,1.2606177,1.4635113,2.0683334,262,462
01/04/2013,2:00 am,1.122693,1.0047394,1.9844445,226,424
01/04/2013,2:30 am,1.3416167,0.99092656,1.9944446,250,440
01/04/2013,3:00 am,0.81792915,0.8139768,1.7327775,178,362
01/04/2013,3:30 am,0.9090006,0.64907616,1.4222223,162,312
01/04/2013,4:00 am,1.3143028,0.7494834,1.5738891,244,348
01/04/2013,4:30 am,1.7642028,0.8299189,1.8366663,332,394
01/04/2013,5:00 am,2.8648975,1.3592198,3.392778,572,686
01/04/2013,5:30 am,4.431182,2.3953717,5.1949997,944,1100
01/04/2013,6:00 am,10.380336,3.982457,8.589998,2302,1816
01/04/2013,6:30 am,14.658701,5.2180586,13.913891,3120,2820
01/04/2013,7:00 am,23.601929,7.5244226,20.852774,4824,4100
01/04/2013,7:30 am,33.044838,7.806989,25.424444,5256,4946
01/04/2013,8:00 am,58.268303,9.162219,30.734438,4708,6010
01/04/2013,8:30 am,61.332375,7.327432,28.65945,4440,5520
01/04/2013,9:00 am,51.506527,7.592369,25.983332,4630,5122
01/04/2013,9:30 am,20.044065,6.941945,23.696669,3938,4530
01/04/2013,10:00 am,20.612003,7.5366745,21.33278,4148,3994
01/04/2013,10:30 am,17.075783,7.745374,18.860554,3504,3532
01/04/2013,11:00 am,16.75501,8.232747,20.107273,3360,3452
01/04/2013,11:30 am,17.89305,8.589679,20.391111,3580,3792
01/04/2013,Noon,17.226467,9.009018,20.461668,3552,3836
01/04/2013,12:30 pm,17.218866,9.704125,20.373333,3634,3826
01/04/2013,1:00 pm,19.286367,10.401473,21.289995,3984,4056
01/04/2013,1:30 pm,18.82764,10.400652,20.970001,3954,3986
01/04/2013,2:00 pm,20.197807,10.495051,24.015554,4050,4508
01/04/2013,2:30 pm,20.982845,11.544262,28.341663,4308,5536
01/04/2013,3:00 pm,19.977394,13.436982,30.842218,4150,6098
01/04/2013,3:30 pm,19.784449,14.402648,32.772224,4132,6446
01/04/2013,4:00 pm,19.310905,14.984395,32.104446,4002,6364
01/04/2013,4:30 pm,21.535387,16.835222,60.02667,4374,4360
