
sensor,date,time,Density,Flow,Speed,
S61,2013/01/06,4:30 AM,1.0952725,140.0,69.68105,
S61,2013/01/06,5 AM,1.3544848,188.0,71.25486,
S61,2013/01/06,5:30 AM,1.7221408,218.0,70.146034,
S61,2013/01/06,6 AM,2.1218102,288.0,71.939674,
S61,2013/01/06,6:30 AM,2.7047188,378.0,73.85024,
S61,2013/01/06,7 AM,4.132805,582.0,72.984406,
S61,2013/01/06,7:30 AM,3.292313,474.0,73.58986,
S61,2013/01/06,8 AM,5.093583,722.0,74.03597,
S61,2013/01/06,8:30 AM,5.6050715,780.0,71.20891,
S61,2013/01/06,9 AM,7.4971485,1066.0,71.799446,
S61,2013/01/06,9:30 AM,7.605232,1102.0,73.4982,
S61,2013/01/06,10 AM,10.641246,1538.0,73.05708,
S61,2013/01/06,10:30 AM,11.1599455,1636.0,74.110085,
S61,2013/01/06,11 AM,13.265576,1898.0,72.007355,
S61,2013/01/06,11:30 AM,12.886608,1848.0,72.625046,
S61,2013/01/06,Noon,15.1407585,2132.0,71.19461,
S61,2013/01/06,12:30 PM,15.583079,2194.0,71.52124,
S61,2013/01/06,1 PM,17.340734,2456.0,71.24787,
S61,2013/01/06,1:30 PM,15.771961,2222.0,71.47077,
S61,2013/01/06,2 PM,16.67737,2344.0,71.05989,
S61,2013/01/06,2:30 PM,17.405958,2426.0,70.44451,
S61,2013/01/06,3 PM,17.325502,2426.0,71.11721,
S61,2013/01/06,3:30 PM,17.172535,2454.0,72.26342,
S61,2013/01/06,4 PM,19.027391,2648.0,70.60355,
S61,2013/01/06,4:30 PM,18.551655,2584.0,70.30757,
S61,2013/01/06,5 PM,19.904055,2662.0,67.816536,
S61,2013/01/06,5:30 PM,22.53785,2978.0,66.65785,
S61,2013/01/06,6 PM,17.750753,2388.0,68.40713,
S61,2013/01/06,6:30 PM,14.911418,2048.0,69.141594,
S61,2013/01/06,7 PM,14.254176,1968.0,69.63563,
S61,2013/01/06,7:30 PM,15.03953,2072.0,69.75844,
S61,2013/01/06,8 PM,11.191115,1554.0,71.0037,
S61,2013/01/06,8:30 PM,10.932015,1530.0,70.94517,
